platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
Nintendo Wii|Death Jr.: Root of Evil|12|30/05/2008|Y|N|N|N|N|Y|Y|N||Eidos Interactive|Nintendo Wii
Nintendo Wii|Pop|3|29/05/2008|N|N|N|N|N|N|N|N||Nnooo|Nintendo Wii
Nintendo Wii|Dream Pinball 3D|3|20/05/2008|N|N|N|N|N|N|N|N||TopWare Interactive AG.|Nintendo Wii
Nintendo Wii|Family Ski|3|13/06/2008|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Hannah Montana Spotlight World Tour|3|12/06/2008|N|N|N|N|N|N|N|N||The Walt Disney Company Ltd|Nintendo Wii
Nintendo Wii|Okami|12|06/06/2008|Y|N|N|N|N|N|Y|N||CE Europe Ltd.|Nintendo Wii
Nintendo Wii|Emergency Heroes|7|05/06/2008|N|N|N|N|N|N|Y|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|Sports island|3|05/06/2008|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Nintendo Wii
Nintendo Wii|Pimp My Ride|12|30/05/2008|Y|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Monster Jam|7|30/05/2008|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Death Jr.: Root of Evil|12|30/05/2008|Y|N|N|N|N|Y|Y|N||Eidos Interactive|Nintendo Wii
Nintendo Wii|Pop|3|29/05/2008|N|N|N|N|N|N|N|N||Nnooo|Nintendo Wii
Nintendo Wii|Dream Pinball 3D|3|20/05/2008|N|N|N|N|N|N|N|N||TopWare Interactive AG.|Nintendo Wii
Nintendo Wii|Secret Files: Tunguska|12|01/04/2008|Y|N|N|N|N|N|Y|N||Koch Media GmbH (Austria)|Nintendo Wii
Nintendo Wii|Worms: A Space Oddity|7|31/03/2008|N|N|N|N|N|N|Y|N||THQ Inc|Nintendo Wii
Nintendo Wii|Obscure II|16|31/03/2008|N|N|N|N|N|N|Y|N||Playlogic Games B.V.|Nintendo Wii
Nintendo Wii|Radio helicopter|3|31/03/2008|N|N|N|N|N|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Table Football|3|31/03/2008|N|N|N|N|N|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|World Championship Poker 3 Wii|12|30/03/2008|N|N|N|N|Y|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Go Diego Go : Safari Rescue|3|28/03/2008|N|N|N|N|N|N|N|N||Take2 Interactive Software Europe ltd|Nintendo Wii
Nintendo Wii|SEGA Superstars Tennis|7|28/03/2008|N|N|N|Y|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Mein GestÃ¼t - Ein Leben fÃ¼r die Pferde|3|28/03/2008|N|N|N|N|N|N|N|N||Treva Entertainment Gmbh|Nintendo Wii
Nintendo Wii|HOUSE OF THE DEAD 2 &amp; 3 Return|16|28/03/2008|N|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|NARUTO CLASH OF NINJA REVOLUTION EUROPEAN VERSION|12|28/03/2008|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Warning|3|28/03/2008|N|N|N|N|N|N|N|N||Atari Europe|Nintendo Wii
Nintendo Wii|PES 2008 - Pro Evolution Soccer 2008|3|27/03/2008|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Nintendo Wii
Nintendo Wii|Victorious Boxers Challenge|16|27/03/2008|N|N|N|N|N|N|Y|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|Fishing Master|3|27/03/2008|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Nintendo Wii
Nintendo Wii|My Word Coach Verbeter je woordenschat|3|27/03/2008|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|History Channel: Battle for the Pacific (PS2/Wii version)|16|21/03/2008|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Harvest Moon Magical Melody|3|14/03/2008|N|N|N|N|N|N|N|N||Rising Star Games Ltd|Nintendo Wii
Nintendo Wii|Bomberman Wii|3|14/03/2008|N|N|N|N|N|N|N|N||Rising Star Games Ltd|Nintendo Wii
Nintendo Wii|AMF Bowling Pinbusters!|3|14/03/2008|N|N|N|N|N|N|N|N||ZeniMax Europe Limited/Bethesda Softworks Europe|Nintendo Wii
Nintendo Wii|NARUTO CLASH OF NINJA REVOLUTION EUROPEAN VERSION|12|28/03/2008|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Warning|3|28/03/2008|N|N|N|N|N|N|N|N||Atari Europe|Nintendo Wii
Nintendo Wii|PES 2008 - Pro Evolution Soccer 2008|3|27/03/2008|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Nintendo Wii
Nintendo Wii|Victorious Boxers Challenge|16|27/03/2008|N|N|N|N|N|N|Y|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|Fishing Master|3|27/03/2008|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Nintendo Wii
Nintendo Wii|My Word Coach Verbeter je woordenschat|3|27/03/2008|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|History Channel: Battle for the Pacific (PS2/Wii version)|16|21/03/2008|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Harvest Moon Magical Melody|3|14/03/2008|N|N|N|N|N|N|N|N||Rising Star Games Ltd|Nintendo Wii
Nintendo Wii|Bomberman Wii|3|14/03/2008|N|N|N|N|N|N|N|N||Rising Star Games Ltd|Nintendo Wii
Nintendo Wii|AMF Bowling Pinbusters!|3|14/03/2008|N|N|N|N|N|N|N|N||ZeniMax Europe Limited/Bethesda Softworks Europe|Nintendo Wii
Nintendo Wii|Rock Band|12|05/03/2008|Y|N|N|N|N|Y|N|N||MTV Networks, a division of Viacom International|Nintendo Wii
Nintendo Wii|Ninja Reflex|12|01/03/2008|N|N|N|N|N|N|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|BLEACH: SHATTERED BLADE|12|29/02/2008|Y|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Puppy Luv|3|29/02/2008|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Cabela's Big Game Hunter (2008)|16|29/02/2008|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|The Spiderwick Chronicles|12|29/02/2008|Y|N|N|N|N|N|Y|N||Blizzard Entertainment SAS|Nintendo Wii
Nintendo Wii|Samurai Warriors Katana|12|22/02/2008|Y|N|N|N|N|N|Y|N||Koei Tecmo Europe Ltd|Nintendo Wii
Nintendo Wii|SpongeBob's Atlantis SquarePantis|3|15/02/2008|N|N|N|N|N|N|N|N||THQ Inc|Nintendo Wii
Nintendo Wii|Destroy All Humans! Big Willy Unleashed|16|15/02/2008|N|N|N|N|N|N|Y|N||THQ Nordic|Nintendo Wii
Nintendo Wii|Cruis'n|3|15/02/2008|N|N|N|N|N|N|N|N||Tradewest Games Ltd|Nintendo Wii
Nintendo Wii|Rock Band|12|05/03/2008|Y|N|N|N|N|Y|N|N||MTV Networks, a division of Viacom International|Nintendo Wii
Nintendo Wii|Ninja Reflex|12|01/03/2008|N|N|N|N|N|N|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|BLEACH: SHATTERED BLADE|12|29/02/2008|Y|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Puppy Luv|3|29/02/2008|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Cabela's Big Game Hunter (2008)|16|29/02/2008|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|The Spiderwick Chronicles|12|29/02/2008|Y|N|N|N|N|N|Y|N||Blizzard Entertainment SAS|Nintendo Wii
Nintendo Wii|Samurai Warriors Katana|12|22/02/2008|Y|N|N|N|N|N|Y|N||Koei Tecmo Europe Ltd|Nintendo Wii
Nintendo Wii|SpongeBob's Atlantis SquarePantis|3|15/02/2008|N|N|N|N|N|N|N|N||THQ Inc|Nintendo Wii
Nintendo Wii|Destroy All Humans! Big Willy Unleashed|16|15/02/2008|N|N|N|N|N|N|Y|N||THQ Nordic|Nintendo Wii
Nintendo Wii|Cruis'n|3|15/02/2008|N|N|N|N|N|N|N|N||Tradewest Games Ltd|Nintendo Wii
Nintendo Wii|Rock Band|12|05/03/2008|Y|N|N|N|N|Y|N|N||MTV Networks, a division of Viacom International|Nintendo Wii
Nintendo Wii|Ninja Reflex|12|01/03/2008|N|N|N|N|N|N|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|BLEACH: SHATTERED BLADE|12|29/02/2008|Y|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Puppy Luv|3|29/02/2008|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Cabela's Big Game Hunter (2008)|16|29/02/2008|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|The Spiderwick Chronicles|12|29/02/2008|Y|N|N|N|N|N|Y|N||Blizzard Entertainment SAS|Nintendo Wii
Nintendo Wii|Samurai Warriors Katana|12|22/02/2008|Y|N|N|N|N|N|Y|N||Koei Tecmo Europe Ltd|Nintendo Wii
Nintendo Wii|SpongeBob's Atlantis SquarePantis|3|15/02/2008|N|N|N|N|N|N|N|N||THQ Inc|Nintendo Wii
Nintendo Wii|Destroy All Humans! Big Willy Unleashed|16|15/02/2008|N|N|N|N|N|N|Y|N||THQ Nordic|Nintendo Wii
Nintendo Wii|Cruis'n|3|15/02/2008|N|N|N|N|N|N|N|N||Tradewest Games Ltd|Nintendo Wii
Nintendo Wii|CRANIUM|3|06/12/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|London Taxi Rushour|3|06/12/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|PDC World Championship Darts 2008|3|01/12/2007|N|N|N|N|N|N|N|N||OG International Ltd|Nintendo Wii
Nintendo Wii|JENGA|3|30/11/2007|N|N|N|N|N|N|N|N||Atari Europe|Nintendo Wii
Nintendo Wii|Bratz: The Movie|3|30/11/2007|N|N|N|N|N|N|N|N||THQ Inc|Nintendo Wii
Nintendo Wii|GODZILLA UNLEASHED|7|30/11/2007|N|N|N|N|N|N|Y|N||Atari Europe|Nintendo Wii
Nintendo Wii|Ben 10|7|30/11/2007|N|N|N|N|N|N|Y|N||D3Publisher of Europe ltd (D3P E Ltd)|Nintendo Wii
Nintendo Wii|LOONEY TUNES: ACME ARSENAL|7|30/11/2007|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|Nintendo Wii
Nintendo Wii|Geometry Wars: Galaxies|3|30/11/2007|N|N|N|N|N|N|N|N||Blizzard Entertainment SAS|Nintendo Wii
Nintendo Wii|The Golden Compass|12|30/11/2007|N|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|CRANIUM|3|06/12/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|London Taxi Rushour|3|06/12/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|PDC World Championship Darts 2008|3|01/12/2007|N|N|N|N|N|N|N|N||OG International Ltd|Nintendo Wii
Nintendo Wii|JENGA|3|30/11/2007|N|N|N|N|N|N|N|N||Atari Europe|Nintendo Wii
Nintendo Wii|Bratz: The Movie|3|30/11/2007|N|N|N|N|N|N|N|N||THQ Inc|Nintendo Wii
Nintendo Wii|GODZILLA UNLEASHED|7|30/11/2007|N|N|N|N|N|N|Y|N||Atari Europe|Nintendo Wii
Nintendo Wii|Ben 10|7|30/11/2007|N|N|N|N|N|N|Y|N||D3Publisher of Europe ltd (D3P E Ltd)|Nintendo Wii
Nintendo Wii|LOONEY TUNES: ACME ARSENAL|7|30/11/2007|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|Nintendo Wii
Nintendo Wii|Geometry Wars: Galaxies|3|30/11/2007|N|N|N|N|N|N|N|N||Blizzard Entertainment SAS|Nintendo Wii
Nintendo Wii|The Golden Compass|12|30/11/2007|N|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Hot Wheels|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Barbie as the Island Princess|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Mario and Sonic at the Olympic Games|3|23/11/2007|N|N|N|N|N|N|N|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Bee Movie Game|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Catz 2|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|NITROBIKE|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My French Coach Improve your French|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My Spanish Coach Improve your Spanish|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|WWE Smackdown vs. Raw 08|16|20/11/2007|N|N|N|N|N|N|Y|N||THQ Inc|Nintendo Wii
Nintendo Wii|Guilty Gear Accent Core|12|20/11/2007|N|N|N|N|N|Y|Y|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Hot Wheels|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Barbie as the Island Princess|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Mario and Sonic at the Olympic Games|3|23/11/2007|N|N|N|N|N|N|N|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Bee Movie Game|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Catz 2|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|NITROBIKE|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My French Coach Improve your French|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My Spanish Coach Improve your Spanish|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|WWE Smackdown vs. Raw 08|16|20/11/2007|N|N|N|N|N|N|Y|N||THQ Inc|Nintendo Wii
Nintendo Wii|Guilty Gear Accent Core|12|20/11/2007|N|N|N|N|N|Y|Y|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Hot Wheels|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Barbie as the Island Princess|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Mario and Sonic at the Olympic Games|3|23/11/2007|N|N|N|N|N|N|N|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Bee Movie Game|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Catz 2|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|NITROBIKE|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My French Coach Improve your French|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My Spanish Coach Improve your Spanish|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|WWE Smackdown vs. Raw 08|16|20/11/2007|N|N|N|N|N|N|Y|N||THQ Inc|Nintendo Wii
Nintendo Wii|Guilty Gear Accent Core|12|20/11/2007|N|N|N|N|N|Y|Y|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Hot Wheels|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Barbie as the Island Princess|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Mario and Sonic at the Olympic Games|3|23/11/2007|N|N|N|N|N|N|N|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Bee Movie Game|3|23/11/2007|N|N|N|N|N|N|N|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Catz 2|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|NITROBIKE|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My French Coach Improve your French|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|My Spanish Coach Improve your Spanish|3|22/11/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|WWE Smackdown vs. Raw 08|16|20/11/2007|N|N|N|N|N|N|Y|N||THQ Inc|Nintendo Wii
Nintendo Wii|Guilty Gear Accent Core|12|20/11/2007|N|N|N|N|N|Y|Y|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Big Catch: Bass Fishing|3|26/10/2007|N|N|N|N|N|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Horsez|3|25/10/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|Tomb Raider Anniversary|16|23/10/2007|N|N|N|N|N|N|Y|N||Eidos Interactive|Nintendo Wii
Nintendo Wii|Counter Force|12|19/10/2007|N|N|N|N|N|N|Y|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|King of Clubs|3|19/10/2007|N|N|N|N|N|N|N|N||OG International Ltd|Nintendo Wii
Nintendo Wii|Carnival|3|19/10/2007|N|N|N|N|N|N|N|N||Take2 Interactive Software Europe ltd|Nintendo Wii
Nintendo Wii|Thrillville Off the Rails|7|19/10/2007|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|The Simsâ¢ 2 Castaway|12|19/10/2007|N|N|N|N|N|N|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Rockstar Games presents Table Tennis|3|19/10/2007|N|N|N|N|N|N|N|N||Take2 Interactive Software Europe ltd|Nintendo Wii
Nintendo Wii|High School Musical: Sing It!|3|17/10/2007|N|N|N|N|N|N|N|N||The Walt Disney Company Ltd|Nintendo Wii
Nintendo Wii|EA Playground|3|15/10/2007|N|N|N|N|N|N|N|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Spider-Man: Friend or Foe|7|12/10/2007|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|NBA LIVE 08|3|05/10/2007|N|N|N|N|N|N|N|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Crash of the Titans|7|05/10/2007|N|N|N|N|N|N|Y|N||Blizzard Entertainment SAS|Nintendo Wii
Nintendo Wii|Chicken Shoot 1|3|05/10/2007|N|N|N|N|N|N|N|N||Zushi Games|Nintendo Wii
Nintendo Wii|Kawasaki Quad Bikes|3|05/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Ninjabread Man|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Anubis II|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Rock N Roll Adventures|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Billy the Wizard - Rocket Broomstick Racing|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Monster Trux Arenas|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Offroad Extreme|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Mini Desktop Racing|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Myth Makers - Super Kart GP|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Action Girlz Racing|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Myth Makers - Orbs of Doom|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|Rig Racer 2|3|02/10/2007|N|N|N|N|N|N|N|N||Data Design Interactive Limited|Nintendo Wii
Nintendo Wii|FIFA 08|3|24/09/2007|N|N|N|N|N|N|N|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|MySimsâ¢|3|21/09/2007|N|N|N|N|N|N|N|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Super Paper Mario|3|14/09/2007|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Alien Syndrome|12|07/09/2007|Y|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|TAMAGOTCHI PARTY ON|3|31/08/2007|N|N|N|N|N|N|N|N||Atari Europe|Nintendo Wii
Nintendo Wii|Tiger Woods PGA TOURÂ® 08|3|31/08/2007|N|N|N|N|N|N|N|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Cosmic Family|3|30/08/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|MY WORD COACH|3|30/08/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|Boogie|3|24/08/2007|N|N|N|N|N|N|N|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Madden NFL 08|3|17/08/2007|N|N|N|N|N|N|N|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Trauma Center: Second Opinion|12|10/08/2007|Y|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Dave Mirra BMX Challenge|7|30/07/2007|N|N|N|Y|N|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|SURF'S UP|3|26/07/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|Ratatouille|3|20/07/2007|N|N|N|N|N|N|N|N||THQ Inc|Nintendo Wii
Nintendo Wii|Big Brain Academy|3|20/07/2007|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Dogz 2|3|18/07/2007|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|Mario Party 8|3|13/07/2007|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Chicken Little Ace in Action|7|05/07/2007|N|N|N|N|N|N|Y|N||The Walt Disney Company Ltd|Nintendo Wii
Nintendo Wii|Transformers|12|04/07/2007|Y|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Scarface: The World is Yours|18|01/07/2007|Y|N|Y|N|Y|N|Y|N||Blizzard Entertainment SAS|Nintendo Wii
Nintendo Wii|G1 Jockey Wii|3|01/07/2007|N|N|N|N|N|N|N|N||Koei Tecmo Europe Ltd|Nintendo Wii
Nintendo Wii|Resident Evil 4|18|01/07/2007|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Nintendo Wii
Nintendo Wii|Harry Potter and the Order of the Phoenix|7|29/06/2007|N|N|N|Y|N|N|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|DRIVER Parallel Lines|18|28/06/2007|Y|N|N|N|N|N|Y|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|The Simsâ¢ 2 Pets|12|22/06/2007|N|N|N|N|N|Y|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Mortal Kombat: Armageddon|18|15/06/2007|N|N|N|N|N|N|Y|N||Tradewest Games Ltd|Nintendo Wii
Nintendo Wii|Fantastic Four: Rise of the Silver Surfer|12|15/06/2007|N|N|N|N|N|N|Y|N||Take2 Interactive Software Europe ltd|Nintendo Wii
Nintendo Wii|Legend of the Dragon|12|08/06/2007|N|N|N|N|N|N|Y|N||K.E. Mathiasen A/S|Nintendo Wii
Nintendo Wii|Shrek The Third|7|08/06/2007|N|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Pangya! Golf with Style|3|08/06/2007|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Brunswick Bowling Wii|3|30/05/2007|N|N|N|N|N|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Mario Strikers Charged Football|7|25/05/2007|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo Wii
Nintendo Wii|Pirates of the Caribbean: At World's End|12|22/05/2007|N|N|N|N|Y|N|Y|N||The Walt Disney Company Ltd|Nintendo Wii
Nintendo Wii|Bionicle Heroes|7|18/05/2007|N|N|N|Y|N|N|Y|N||Eidos Interactive|Nintendo Wii
Nintendo Wii|Spider-Man 3|12|05/05/2007|Y|N|N|N|N|N|Y|N||Activision Blizzard UK Ltd|Nintendo Wii
Nintendo Wii|Mercury Meltdown Revolution|3|04/05/2007|N|N|N|N|N|N|N|N||Ignition Entertainment Ltd|Nintendo Wii
Nintendo Wii|Bust a Move WII|3|30/04/2007|N|N|N|N|N|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Cooking Mama WII|3|30/04/2007|N|N|N|N|N|N|N|N||505 Games S.p.A|Nintendo Wii
Nintendo Wii|Heatseeker|12|30/03/2007|Y|N|N|N|N|N|Y|N||Codemasters|Nintendo Wii
Nintendo Wii|Sonic and the Secret Rings|7|30/03/2007|N|N|N|N|N|N|Y|N||SEGA Europe Ltd|Nintendo Wii
Nintendo Wii|Blazing Angels|12|30/03/2007|Y|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|The Godfather Blackhand Edition|18|30/03/2007|Y|N|N|N|N|N|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Medal of Honor Vanguard|16|30/03/2007|N|N|N|N|N|N|Y|N||EA Swiss Sarl|Nintendo Wii
Nintendo Wii|Prince of Persia Rival Swords|16|29/03/2007|N|N|N|N|N|N|Y|N||Ubisoft EMEA|Nintendo Wii
Nintendo Wii|TMNT|12|29/03/2007|N|N|N|N|N|N|Y|N||Ubisoft EMEA|Nintendo Wii
