platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
PlayStation 3|Grand Theft Auto|16|30/04/2020|Y|N|N|N|N|N|Y|N|2D top down view free roam action game. Gameplay is based around being a criminal and includes stealing cars, shooting other gangsters, shooting pedestrians, driving over people and fighting off the...|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Grand Theft Auto 2|18|30/04/2020|N|N|N|N|N|N|Y|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Borderlands: The Pre-Sequel Ultimate Edition|18|03/04/2020|Y|N|N|N|Y|N|Y|N|Borderlands The Pre-Sequel including DLC|Take2 Interactive Software Europe ltd|XBox 360, Playstation 3
PlayStation 3|Crimes &amp; Punishments - Sherlock Holmes|16|10/02/2020|N|N|Y|N|N|N|Y|N|Sherlock Holmes: Crimes and Punishments is an investigation game where one can play as a fictional character of famous XIX century private detective Sherlock Holmes. Actions in the game take place mostly...|Frogwares Ireland Ltd|PlayStation 4, Playstation 3
PlayStation 3|Shakedown: Hawaii|16|07/05/2019|N|N|N|N|N|N|Y|N|Build your own "legitimate" corporation by completing open world missions, acquiring businesses, sabotaging competitors, "re-zoning" land, and shaking down shops for protection money.|Vblank Entertainment Inc|PlayStation 4, PlayStation Vita, Playstation 3
PlayStation 3|Bioshock Infinite The Complete Edition|18|11/11/2018|Y|N|N|N|Y|N|Y|N|Bioshock Infinite Complete Edition encompasses four games. The original game and Clash in the Clouds DLC are set in floating dystopia, Columbia, in 1912 and focus on Booker DeWittâs attempt to liberate...|Take2 Interactive Software Europe ltd|Playstation 3, PC, PlayStation 4, Xbox One
PlayStation 3|FIFA 19|3|28/09/2018|N|N|N|N|N|N|N|N|This is a soccer simulation game in which players engage in realistic matches with teams across international leagues. Players can practice penalty kicks, assign on-field strategies, and participate in...|EA Swiss Sarl|Playstation 3, XBox 360
PlayStation 3|Rainbow Skies|12|27/06/2018|Y|N|N|N|N|N|N|N|It's a big day for Damion: Today is his final examination as a monster tamer, an important profession in his home town, which is constantly threatened by monster attacks. However, after a terrible hangover,...|Eastasiasoft Limited|PlayStation 4, Playstation 3, PlayStation Vita
PlayStation 3|The Surfer|3|12/12/2017|N|N|N|N|N|N|N|N|This is a surf simulation game. Players can select different surfers, surfboards, locales and competitions to demonstrate their surf skills.|Bungarra Software Pty Ltd|Playstation 3
PlayStation 3|UNDER NIGHT IN-BIRTH Exe:Late[st]|12|01/12/2017|Y|N|N|N|N|N|Y|N|2D classic arcade style fighting game.|PQube Limited|Playstation 3
PlayStation 3|Grand Theft Auto|16|30/04/2020|Y|N|N|N|N|N|Y|N|2D top down view free roam action game. Gameplay is based around being a criminal and includes stealing cars, shooting other gangsters, shooting pedestrians, driving over people and fighting off the...|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Grand Theft Auto 2|18|30/04/2020|N|N|N|N|N|N|Y|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Borderlands: The Pre-Sequel Ultimate Edition|18|03/04/2020|Y|N|N|N|Y|N|Y|N|Borderlands The Pre-Sequel including DLC|Take2 Interactive Software Europe ltd|XBox 360, Playstation 3
PlayStation 3|Crimes &amp; Punishments - Sherlock Holmes|16|10/02/2020|N|N|Y|N|N|N|Y|N|Sherlock Holmes: Crimes and Punishments is an investigation game where one can play as a fictional character of famous XIX century private detective Sherlock Holmes. Actions in the game take place mostly...|Frogwares Ireland Ltd|PlayStation 4, Playstation 3
PlayStation 3|Shakedown: Hawaii|16|07/05/2019|N|N|N|N|N|N|Y|N|Build your own "legitimate" corporation by completing open world missions, acquiring businesses, sabotaging competitors, "re-zoning" land, and shaking down shops for protection money.|Vblank Entertainment Inc|PlayStation 4, PlayStation Vita, Playstation 3
PlayStation 3|Bioshock Infinite The Complete Edition|18|11/11/2018|Y|N|N|N|Y|N|Y|N|Bioshock Infinite Complete Edition encompasses four games. The original game and Clash in the Clouds DLC are set in floating dystopia, Columbia, in 1912 and focus on Booker DeWittâs attempt to liberate...|Take2 Interactive Software Europe ltd|Playstation 3, PC, PlayStation 4, Xbox One
PlayStation 3|FIFA 19|3|28/09/2018|N|N|N|N|N|N|N|N|This is a soccer simulation game in which players engage in realistic matches with teams across international leagues. Players can practice penalty kicks, assign on-field strategies, and participate in...|EA Swiss Sarl|Playstation 3, XBox 360
PlayStation 3|Rainbow Skies|12|27/06/2018|Y|N|N|N|N|N|N|N|It's a big day for Damion: Today is his final examination as a monster tamer, an important profession in his home town, which is constantly threatened by monster attacks. However, after a terrible hangover,...|Eastasiasoft Limited|PlayStation 4, Playstation 3, PlayStation Vita
PlayStation 3|The Surfer|3|12/12/2017|N|N|N|N|N|N|N|N|This is a surf simulation game. Players can select different surfers, surfboards, locales and competitions to demonstrate their surf skills.|Bungarra Software Pty Ltd|Playstation 3
PlayStation 3|UNDER NIGHT IN-BIRTH Exe:Late[st]|12|01/12/2017|Y|N|N|N|N|N|Y|N|2D classic arcade style fighting game.|PQube Limited|Playstation 3
PlayStation 3|The Walking Dead: A New Frontier - Above the Law|18|27/03/2017|Y|N|N|N|N|N|Y|N|Javier continues his journey and meets his brother David who is now a member of the âNew Frontierâ.|Skybound Games|Playstation 3
PlayStation 3|Walking Dead: A New Frontier - Ties that Bind (Part Two)|18|18/12/2016|Y|N|N|N|N|N|Y|N|As Javier, a young man determined to find the family taken from him, you meet a young girl who has experienced her own unimaginable loss. Her name is Clementine, and your fates are bound together in a...|Skybound Games|Playstation 3
PlayStation 3|Batman The Telltale Series: City of Light|18|13/12/2016|N|N|N|N|N|N|Y|N|The Battle for control of Gotham intensifies, reaching a fevered pitch as Bruce discovers a renewed sense of purpose and Batman finds himself pushed to the limits in a desperate effort to restore order.|LCG Entertainment, Inc.|Playstation 3
PlayStation 3|Batman The Telltale Series: Guardian of Gotham|18|19/11/2016|N|N|N|N|N|N|Y|N|Continue in your role as both Batman and Bruce Wayne, deciding how to navigate a complex drama, rich with action, crime, corruption, and villainy lurking around every corner of Gotham City.|LCG Entertainment, Inc.|Playstation 3
PlayStation 3|The Walking Dead: A New Frontier - Season Pass Disc|18|18/11/2016|Y|N|N|N|N|N|Y|N|The new season will focus on newcomer Javier; whose backstory revolves about a man who is struggling to keep his family intact to survive the chaotic aftermath of the apocalyptic zombie outbreak.|Skybound Games|Playstation 3
PlayStation 3|LEGO Dimensions â Fantastic Beasts and Where to Find Themâ¢ Story Pack|7|18/11/2016|N|N|N|Y|N|N|Y|N|A story driven action adventure game which is part of the âLEGO Dimensionsâ franchise. This particular iteration will have you wondering in the universe of âFantastic Beasts and Where to Find Themâ,...|Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|Batman The Telltale Series: New World Order|18|13/11/2016|N|N|N|N|N|N|Y|N|Continue in your role as both Batman and Bruce Wayne, deciding how to navigate a complex drama, rich with action, crime, corruption, and villainy lurking around every corner of Gotham City.|LCG Entertainment, Inc.|Playstation 3
PlayStation 3|The Legend of Heroes: Trails of Cold Steel II|12|11/11/2016|Y|N|N|N|N|Y|Y|N|A month after the end of Trails of Cold Steel, Rean has escaped with Valimar. After making it to his hometown of Ymir he discovers Princess Alfin has been kidnapped along with his sister Elise. The rest...|NIS America, Inc|Playstation 3
PlayStation 3|BlazBlue: Central Fiction|12|04/11/2016|Y|N|N|N|N|Y|Y|N|The fourth game in the BlazBlue series, set after the events of BlazBlue: Chrono Phantasma. It is the final chapter in the story of Ragna The Bloodedge.|PQube Limited|Playstation 3
PlayStation 3|Handball 17|3|28/10/2016|N|N|N|N|N|N|N|N|Play realistic handball matches with all your favourite teams, in this 3D sports simulation game.|Bigben Interactive SA|Playstation 3
PlayStation 3|Just Dance 2017|3|27/10/2016|N|N|N|N|N|N|N|N|Pick your favourite song and dance along with the fun choreography in the newest instalment of this well-known dance simulation series.|Ubisoft EMEA|Playstation 3
PlayStation 3|Tokyo Twilight Ghost Hunters: Daybreak Special Gigs|12|21/10/2016|Y|N|N|N|N|N|N|N|A group of teens are prepared to square off against the evil spirits that have been the cause of strange incidents all across Tokyo. This new edition of Tokyo Twilight Ghost Hunters includes an augmented...|NIS America, Inc|Playstation 3
PlayStation 3|Skylanders Imaginators|7|14/10/2016|N|N|N|Y|N|N|Y|N|Evil Kaos has discovered the ancient power of Mind Magic and is using it to create an unstoppable army of Doomlanders! With help of the Senseis, you have to stop Kaos and his minions and use the power...|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|WWE 2K17|16|11/10/2016|N|N|N|N|N|N|Y|N|Next instalment of the professional wrestling video game series. Choose from WWE Superstars or create your own wrestler to compete against the computer or other players on and offline.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|FIFA 17|3|27/09/2016|N|N|N|N|N|N|N|N|FIFA 17 is the newest instalment in EA Sports' long-running football simulator franchise. Compete in football matches with popular teams like Real Madrid, Bayern MÃ¼nchen and FC Barcelona.|EA Swiss Sarl|Playstation 3
PlayStation 3|NBA 2K17|3|16/09/2016|N|N|N|N|N|N|N|N|In this true-to-life basketball game, players create their own rookie player and play for the Hall of Fame.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|PES 2017 Pro Evolution Soccer|3|15/09/2016|N|N|N|N|N|N|N|N|This is a soccer simulation game with realistic 3D graphics and authentic gameplay. Players can choose their favourite team and play a casual match, compete in online games or lead their team to the finals...|Konami Digital Entertainment BV|Playstation 3
PlayStation 3|Minecraft: Story Mode A Journey's End|12|12/09/2016|Y|N|N|N|N|N|N|N|Minecraft: Story Mode a Journeyâs End is the final chapter in the Minecraft series of narrative-driven adventure games. Join Jesse and friends as they try to find their way home.|Telltale Games|Playstation 3
PlayStation 3|Batman The Telltale Story: Children of Arkham|18|11/09/2016|Y|N|N|N|N|N|Y|N|Continue in your role as both Batman and Bruce Wayne, deciding how to navigate a complex drama, rich with action, crime, corruption, and villainy lurking around every corner of Gotham City.|LCG Entertainment, Inc.|Playstation 3
PlayStation 3|Minecraft: Story Mode - The Complete Adventure|12|08/09/2016|Y|N|N|N|N|N|N|N|Jesse and his group of friends revere the legendary Order of the Stone; four adventurers who slayed an Ender Dragon. The Order are the very best at what they do: Warrior, Redstone Engineer, Griefer, and...|Telltale Games|Playstation 3
PlayStation 3|A.O.T. Wings of Freedom|18|26/08/2016|N|N|N|N|N|N|Y|N|Based on the manga series âAttack on Titanâ, this action game follows various characters from the series, as they battle against Titans â monstrous giants who have mysteriously appeared and begun...|Koei Tecmo Europe Ltd|Playstation 3
PlayStation 3|Madden NFL 17|3|23/08/2016|N|N|N|N|N|N|N|N|Madden NFL 17 is the 2016 instalment in EA Sports' long-running American Football simulator franchise. Pick a team and compete in realistic football matches.|EA Swiss Sarl|Playstation 3
PlayStation 3|Batman The Telltale Story: Realm of Shadows|18|01/08/2016|N|N|N|N|N|N|Y|N|Assume the role of both Batman and Bruce Wayne, decide how to navigate a complex drama, rich with action, crime, corruption, and villainy lurking around every corner of Gotham City.|LCG Entertainment, Inc.|Playstation 3
PlayStation 3|Minecraft Story Mode: Access Denied|12|25/07/2016|Y|N|N|N|N|N|N|N|Minecraft: Story Mode Access Denied is the latest episode in this narrative-driven graphic adventure. Continue the story with Jesse and friends as they try to find a way home.|Telltale Games|Playstation 3
PlayStation 3|XBlaze Lost: Memories|16|19/07/2016|Y|N|N|N|N|N|N|N|XBlaze â Lost: Memories is the sequel to XBlaze â Code: Embryo.Unlike its predecessor, Code: Embryo, Lost: Memories focuses on the player controlling "Me" in top-down 16-bit floors of the Phantom Field;...|Aksys Games|Playstation 3
PlayStation 3|Tumblestone|3|12/07/2016|N|N|N|N|N|N|N|N|Your lands are being riddled with square blocks. You need to remove them before they fill up every last piece of land.|The Quantum Astrophysicists Guild, Incorporated|Playstation 3
PlayStation 3|Teenage Mutant Ninja Turtles: Mutants in Manhattan|12|30/06/2016|N|N|N|N|N|N|Y|N|Action game. Shredder and General Krang are plotting to take over New York City. The Turtles must fight through nine levels, in either online co-op or solo mode.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|LEGO Star Wars: The Force Awakens|7|28/06/2016|N|N|N|Y|N|N|Y|N|A story driven action adventure game which follows the plot of the movie Star Wars: The Force Awakens. The game includes Lego versions of the movieâs characters, who battle against the evil First Order...|Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|Odin Sphere Leifthrasir|12|24/06/2016|Y|N|N|N|N|N|Y|N|In the world of Erion, the magical kingdom of Valentine held and enormous power. The âCauldronâ, the source of this great power, maintained the kingdomâs prosperity. However, Valentine suffered a...|NIS America, Inc|Playstation 3
PlayStation 3|Disney Infinity 3.0: Disneyâ¢Pixar Finding Dory Play set|7|15/06/2016|N|N|N|N|N|N|Y|N|This is an add-on to the Disney Infinity 3.0 series. It is set in the Finding Dory universe: swimming through various underwater locales, players go out in search of Doryâs family.|The Walt Disney Company Ltd|Playstation 3
PlayStation 3|GUILTY GEAR Xrd -REVELATOR-|12|10/06/2016|Y|N|N|N|N|N|Y|N|Arcade Mode: After the discovery of magic, humankind began using it to create weapons, ultimately birthing the biological weapons called GEAR. The GEARs eventually rebelled against their masters. Thus...|PQube Limited|Playstation 3
PlayStation 3|Minecraft Story Mode: A Portal To Mystery|12|06/06/2016|Y|N|N|N|N|N|N|N|You are Jesse, the newly ordained leader of the Order of the Stone, and you and your gang have stumbled upon an ancient portal that can only be activated by an enchanted flint and steel. The portal leads...|Telltale Games|Playstation 3
PlayStation 3|Mafia 2|18|31/05/2016|Y|N|N|N|N|N|Y|N|Set in WWII era New York, you play as Vito, an Italian immigrant trying to make ends meet by working for the Mafia.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Krinkle Krusher|7|27/05/2016|N|N|N|N|N|N|Y|N|You have to cast elemental spells to defend your kingdom from funny creatures called Krinkles. By putting up fire wall or striking them with lightning you have to prevent the Krinkles from reaching your...|Funbox Media Ltd|Playstation 3
PlayStation 3|A Boy and his Blob|7|29/04/2016|N|N|N|N|N|N|Y|N||Majesco Europe Limited|Playstation 3
PlayStation 3|Walking Dead Michonne: What We Deserve|18|25/04/2016|Y|N|N|N|N|N|Y|N|Third and final episode in this graphic-adventure series set during the zombie apocalypse.|Skybound Games|Playstation 3
PlayStation 3|UEFA EURO 2016 Official Video Game/PES 2016|3|21/04/2016|N|N|N|N|N|N|N|N|This is a soccer simulation game with realistic 3D graphics and authentic gameplay. Players can choose their favourite national team and play a casual match, compete in online games or lead their team...|Konami Digital Entertainment BV|Playstation 3
PlayStation 3|Masquerade: Baubles of Doom|12|20/04/2016|Y|N|N|N|N|N|Y|N|A story driven action game in which you play as a jester who is trying to save the world from the evil clown army. Legendary spheres of power are hidden in your country and the clowns want to get their...|Big Ant Studios|Playstation 3
PlayStation 3|Mighty No. 9|12|19/04/2016|N|N|N|N|N|N|Y|N|You play as a human looking android called Beck, the ninth of a series of combat robots called Mighty Numbers. A computer virus has attacked your fellow unit and other machines across the globe. Beck must...|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Risk Urban Assault|7|05/04/2016|N|N|N|N|N|N|Y|N|This game is a digital version of the well-known board game Risk. You need to conquer territories and defeat your opponents in order to dominate the battlefield and the world. This version of Risk takes...|Ubisoft EMEA|Playstation 3
PlayStation 3|GUILTY GEAR Xrd -REVELATOR-|12|10/06/2016|Y|N|N|N|N|N|Y|N|Arcade Mode: After the discovery of magic, humankind began using it to create weapons, ultimately birthing the biological weapons called GEAR. The GEARs eventually rebelled against their masters. Thus...|PQube Limited|Playstation 3
PlayStation 3|Minecraft Story Mode: A Portal To Mystery|12|06/06/2016|Y|N|N|N|N|N|N|N|You are Jesse, the newly ordained leader of the Order of the Stone, and you and your gang have stumbled upon an ancient portal that can only be activated by an enchanted flint and steel. The portal leads...|Telltale Games|Playstation 3
PlayStation 3|Mafia 2|18|31/05/2016|Y|N|N|N|N|N|Y|N|Set in WWII era New York, you play as Vito, an Italian immigrant trying to make ends meet by working for the Mafia.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Krinkle Krusher|7|27/05/2016|N|N|N|N|N|N|Y|N|You have to cast elemental spells to defend your kingdom from funny creatures called Krinkles. By putting up fire wall or striking them with lightning you have to prevent the Krinkles from reaching your...|Funbox Media Ltd|Playstation 3
PlayStation 3|A Boy and his Blob|7|29/04/2016|N|N|N|N|N|N|Y|N||Majesco Europe Limited|Playstation 3
PlayStation 3|Walking Dead Michonne: What We Deserve|18|25/04/2016|Y|N|N|N|N|N|Y|N|Third and final episode in this graphic-adventure series set during the zombie apocalypse.|Skybound Games|Playstation 3
PlayStation 3|UEFA EURO 2016 Official Video Game/PES 2016|3|21/04/2016|N|N|N|N|N|N|N|N|This is a soccer simulation game with realistic 3D graphics and authentic gameplay. Players can choose their favourite national team and play a casual match, compete in online games or lead their team...|Konami Digital Entertainment BV|Playstation 3
PlayStation 3|Masquerade: Baubles of Doom|12|20/04/2016|Y|N|N|N|N|N|Y|N|A story driven action game in which you play as a jester who is trying to save the world from the evil clown army. Legendary spheres of power are hidden in your country and the clowns want to get their...|Big Ant Studios|Playstation 3
PlayStation 3|Mighty No. 9|12|19/04/2016|N|N|N|N|N|N|Y|N|You play as a human looking android called Beck, the ninth of a series of combat robots called Mighty Numbers. A computer virus has attacked your fellow unit and other machines across the globe. Beck must...|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Risk Urban Assault|7|05/04/2016|N|N|N|N|N|N|Y|N|This game is a digital version of the well-known board game Risk. You need to conquer territories and defeat your opponents in order to dominate the battlefield and the world. This version of Risk takes...|Ubisoft EMEA|Playstation 3
PlayStation 3|LEGO Marvel's Avengers|7|26/01/2016|N|N|N|Y|N|N|Y|N|A story driven action adventure game which follows the plots of both âThe Avengersâ and âAvengers: Age of Ultronâ movies. The game includes Lego characters of the Avengers team, along with many...|Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|Resident Evil 0 (HD Remaster)|18|19/01/2016|N|N|N|N|N|N|Y|N|Prequel to Resident Evil, detailing the events which lead to the S.T.A.R.S Team being trapped in the mansion.|CE Europe Ltd.|Playstation 3
PlayStation 3|LEGO Dimensions â Ghostbusters Level Pack|7|19/01/2016|N|N|N|Y|N|N|Y|N|A story driven action adventure game which is part of the âLEGO Dimensionsâ franchise. The game follows the plot of the movie âGhostbustersâ. The player joins the LEGO ghostbusters team on a mission...|Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|Nitroplus Blasterz:Heroines Infinite Duel|12|12/01/2016|Y|N|N|N|N|Y|Y|N|Fighting game bringing together heroines from various games, manga and anime series to battle in an arcade setting.|Marvelous Europe Limited|Playstation 3
PlayStation 3|Amplitude|3|05/01/2016|N|N|N|N|N|N|N|N||Harmonix Music Systems, Inc|Playstation 3
PlayStation 3|Minecraft: Story Mode - A Block and a Hard Place|12|22/12/2015|Y|N|N|N|N|N|N|N|Continue the story with Jesse, Reuben and friends as they look for a way to destroy the Wither Storm.|Telltale Games|Playstation 3
PlayStation 3|Disney Infinity 3.0 Star Wars: The Force Awakens Play Set|7|18/12/2015|N|N|N|N|N|N|Y|N|This is a Star Wars themed expansion for the action-adventure game Disney Infinity 3.0. This new iteration draws inspiration from Star Wars: The Force Awakens. Players need a physical toy and portal in...|The Walt Disney Company Ltd|Playstation 3
PlayStation 3|The Walking Dead Michonne: In Too Deep|18|12/12/2015|Y|N|N|N|N|N|Y|N|Graphic adventure game set in the zombie apocalypse. This is the first in a three-part series, focusing on Michonneâs departure from Rick and her life as she enters into a new group of survivors. Players...|Skybound Games|Playstation 3
PlayStation 3|Grand Theft Auto: San Andreas|18|01/12/2015|Y|N|N|N|N|N|Y|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Never Alone|12|30/11/2015|N|N|N|N|N|N|Y|N|Atmospheric puzzle game based on Alaskan folklore, in which the player alternates between the role of IÃ±upiaq girl, Nuna, and her arctic fox.|E-Line Media|Playstation 3
PlayStation 3|Doodle God|3|30/11/2015|N|N|N|N|N|N|N|N|The main premise is that players have to put different elements together in order to recreate the emergence of life. Gameplay consists of combining elements together in order to create new elements (e.g....|8floor ltd|Playstation 3
PlayStation 3|Doodle Devil|12|30/11/2015|N|N|N|N|N|Y|N|N|Begin with 4 elements and combine them to create a whole range of different elements|8floor ltd|Playstation 3
PlayStation 3|Doodle Kingdom|7|30/11/2015|N|N|N|N|N|N|Y|N|The main premise is that players have to put different elements together in order to recreate the emergence of life. Gameplay consists of combining elements together in order to create new elements (e.g....|8floor ltd|Playstation 3
PlayStation 3|Alien Shooter|16|30/11/2015|N|N|N|N|N|N|Y|N|Work your way through the levels, blasting the aliens to prevent them escaping into the world.|8floor ltd|Playstation 3
PlayStation 3|Handball 16|3|27/11/2015|N|N|N|N|N|N|N|N||Bigben Interactive SA|Playstation 3
PlayStation 3|Borderlands Triple Pack|18|27/11/2015|Y|N|N|N|Y|N|Y|N|Play your way through Borderlands and Borderlands 2 Game of the Year Editions complete with 30 new skins for Borderlands 2, and Borderlands Handsome Collection.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|PES 2016 myClub|3|25/11/2015|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Playstation 3
PlayStation 3|Kung Fu Panda Showdown of Legendary Legends|7|20/11/2015|N|N|N|N|N|N|Y|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|Game of Thrones: a Telltale Games Series|18|17/11/2015|Y|N|N|N|N|N|Y|N|Interactive adventure game based on the Game of Thrones saga.|Telltale Games|Playstation 3
PlayStation 3|Game Of Thrones: Episode 6 - The Ice Dragon|18|16/11/2015|Y|N|N|N|N|N|Y|N|The story revolves around the northern House of Forrester, rulers of the Ironwood, whose members, including the five playable characters, attempt to save their family and themselves after ending up on...|Telltale Games|Playstation 3
PlayStation 3|Monster High: New Ghoul in School|3|13/11/2015|N|N|N|N|N|N|N|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|Tony Hawk's Pro Skater 5|12|13/11/2015|Y|N|N|N|N|N|N|N|Gameplay is similar to other Tony Hawkâs titles and mainly is based around performing tricks and completing challenges to score points unlocking more levels.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|Eiyuu Senki - The World Conquest|16|12/11/2015|Y|N|N|N|N|N|N|N|Tactical turn-based battle game puts players in an alternate world populated with famous characters of history and legendâall in the form of maidensâwho must fight their way to conquering the world.|Fruitbat Factory, Ltd|Playstation 3
PlayStation 3|Barbie and Her Sisters Puppy Rescue|3|06/11/2015|N|N|N|N|N|N|N|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|Call of Duty: Black Ops III|18|06/11/2015|Y|N|N|N|N|N|Y|N|Call of Duty: Black Ops III, takes place in a dark, twisted future where a new breed of Black Ops soldier emerges and the lines are blurred between our own humanity and the technology we created to stay...|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|LEGO Dimensions - Doctor Who Level Pack|7|03/11/2015|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|WRC 5 FIA World Rally Championship|3|30/10/2015|N|N|N|N|N|N|N|N||Bigben Interactive SA|Playstation 3
PlayStation 3|WWE2K16|16|30/10/2015|N|N|N|N|N|N|Y|N|Players can play as their favourite WWE Superstar or create their own wrestling character, then compete on or offline against AI or other players.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|La Voz 3|12|30/10/2015|N|N|N|N|N|Y|N|N||Professional Publishing SPL, S.L|Playstation 3
PlayStation 3|The Jackbox Party Pack 2|12|27/10/2015|Y|N|N|N|N|N|N|N|5 games in one: Fibbage 2.0 â More Fibbage! Lie to your friends, avoid their lies, and spot the truth. Quiplash XL â The laugh-a-minute battle of wits and wittiness in its HUGEST form! Come up with...|Jackbox Games Inc|Playstation 3
PlayStation 3|Monster High: New Ghoul in School|3|13/11/2015|N|N|N|N|N|N|N|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|Tony Hawk's Pro Skater 5|12|13/11/2015|Y|N|N|N|N|N|N|N|Gameplay is similar to other Tony Hawkâs titles and mainly is based around performing tricks and completing challenges to score points unlocking more levels.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|Eiyuu Senki - The World Conquest|16|12/11/2015|Y|N|N|N|N|N|N|N|Tactical turn-based battle game puts players in an alternate world populated with famous characters of history and legendâall in the form of maidensâwho must fight their way to conquering the world.|Fruitbat Factory, Ltd|Playstation 3
PlayStation 3|Barbie and Her Sisters Puppy Rescue|3|06/11/2015|N|N|N|N|N|N|N|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|Call of Duty: Black Ops III|18|06/11/2015|Y|N|N|N|N|N|Y|N|Call of Duty: Black Ops III, takes place in a dark, twisted future where a new breed of Black Ops soldier emerges and the lines are blurred between our own humanity and the technology we created to stay...|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|LEGO Dimensions - Doctor Who Level Pack|7|03/11/2015|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|WRC 5 FIA World Rally Championship|3|30/10/2015|N|N|N|N|N|N|N|N||Bigben Interactive SA|Playstation 3
PlayStation 3|WWE2K16|16|30/10/2015|N|N|N|N|N|N|Y|N|Players can play as their favourite WWE Superstar or create their own wrestling character, then compete on or offline against AI or other players.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|La Voz 3|12|30/10/2015|N|N|N|N|N|Y|N|N||Professional Publishing SPL, S.L|Playstation 3
PlayStation 3|The Jackbox Party Pack 2|12|27/10/2015|Y|N|N|N|N|N|N|N|5 games in one: Fibbage 2.0 â More Fibbage! Lie to your friends, avoid their lies, and spot the truth. Quiplash XL â The laugh-a-minute battle of wits and wittiness in its HUGEST form! Come up with...|Jackbox Games Inc|Playstation 3
PlayStation 3|Monster High: New Ghoul in School|3|13/11/2015|N|N|N|N|N|N|N|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|Tony Hawk's Pro Skater 5|12|13/11/2015|Y|N|N|N|N|N|N|N|Gameplay is similar to other Tony Hawkâs titles and mainly is based around performing tricks and completing challenges to score points unlocking more levels.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|Eiyuu Senki - The World Conquest|16|12/11/2015|Y|N|N|N|N|N|N|N|Tactical turn-based battle game puts players in an alternate world populated with famous characters of history and legendâall in the form of maidensâwho must fight their way to conquering the world.|Fruitbat Factory, Ltd|Playstation 3
PlayStation 3|Barbie and Her Sisters Puppy Rescue|3|06/11/2015|N|N|N|N|N|N|N|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|Call of Duty: Black Ops III|18|06/11/2015|Y|N|N|N|N|N|Y|N|Call of Duty: Black Ops III, takes place in a dark, twisted future where a new breed of Black Ops soldier emerges and the lines are blurred between our own humanity and the technology we created to stay...|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|LEGO Dimensions - Doctor Who Level Pack|7|03/11/2015|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|WRC 5 FIA World Rally Championship|3|30/10/2015|N|N|N|N|N|N|N|N||Bigben Interactive SA|Playstation 3
PlayStation 3|WWE2K16|16|30/10/2015|N|N|N|N|N|N|Y|N|Players can play as their favourite WWE Superstar or create their own wrestling character, then compete on or offline against AI or other players.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|La Voz 3|12|30/10/2015|N|N|N|N|N|Y|N|N||Professional Publishing SPL, S.L|Playstation 3
